CODESC,TIPOESC,NOMESC,DRE,DIRETORIA,SUBPREF,CEU,ENDERECO,NUMERO,BAIRRO,CEP,TEL1,TEL2,FAX,SITUACAO,CDIST,DISTRITO,SETOR,CODSEE,CODINEP,EH,NOME_ANT,T2D3D,DTURNOS,LATITUDE,LONGITUDE,REDE,DATABASE,TOTCLA,TOTALU
099066,EMEI,DINAH SILVEIRA DE QUEIROZ,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA SEBASTIAO SENRET,137,GUARAPIRANGA,04911030,55141507,58946717,,Ativa,46,JARDIM SAO LUIS,4604,0095761,35095761,161072208000000,PARQUE SANTA EDWIGES,2D,MT,-23676815,-46741975,DIR,31/10/2016,10,346
016713,EMEF,ANNA SILVEIRA PEDREIRA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA NOVA DO TUPAROQUERA,1901,JARDIM NOVO SANTO AMARO,05820200,58911391,58912980,,Ativa,46,JARDIM SAO LUIS,4603,0201972,35201972,161072209000000,,2D,MTN,-23665114,-46746992,DIR,31/10/2016,24,639
014176,EMEI,"SALOMAO JORGE, DEP.",CL,CAMPO LIMPO,M'BOI MIRIM,,RUA BACABINHA,200,JARDIM SAO JOAQUIM,04917030,55150145,58946723,,Ativa,46,JARDIM SAO LUIS,4605,0075565,35075565,161072225000000,JARDIM SAO JOAQUIM,2D,MT,-23686775,-46749345,DIR,31/10/2016,14,483
010154,EMEF,MAURO FACCIO GONCALVES - ZACARIA,CL,CAMPO LIMPO,M'BOI MIRIM,,AVENIDA RAQUEL ALVES MOREIRA,823,PARQUE SANTO ANTÔNIO,05821130,55143131,58946725,58946725,Ativa,46,JARDIM SAO LUIS,4603,0068822,35068822,161072228000000,CAMPO LIMPO II,2D,MTN,-23667809,-46748594,DIR,31/10/2016,27,729
010162,EMEF,"LORENCO MANOEL SPARAPAN, PROF.",CL,CAMPO LIMPO,M'BOI MIRIM,,RUA HOLDA BOTTO MALANCONI,431,JARDIM DUPRAT,05853310,55120884,55139183,55139183,Ativa,46,JARDIM SAO LUIS,4603,0068834,35068834,161072218000000,CAMPO LIMPO III,2D,MTN,-23657215,-46753477,DIR,31/10/2016,25,779
019302,CEU EMEI,CASA BLANCA,CL,CAMPO LIMPO,M'BOI MIRIM,CASA BLANCA,RUA JOÃO DAMASCENO,85,VILA DAS BELEZAS,05841160,55195238,55195240,,Ativa,46,JARDIM SAO LUIS,4601,0060549,35060549,161072520000300,,2D,MT,-23646711,-46744385,DIR,31/10/2016,24,840
019303,CEU EMEF,CASA BLANCA,CL,CAMPO LIMPO,M'BOI MIRIM,CASA BLANCA,RUA JOÃO DAMASCENO,85,VILA DAS BELEZAS,05841160,55195225,55195226,55195227,Ativa,46,JARDIM SAO LUIS,4601,0060331,35060331,161072520000200,,2D,MTN,-23646711,-46744385,DIR,31/10/2016,27,791
019324,EMEI,JARDIM NOVO SANTO AMARO - ALICE ALVES MARTINS,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA MONFORTE DA BEIRA,298,JARDIM SANTA JOSEFINA,05819060,58910287,,55184099,Ativa,46,JARDIM SAO LUIS,4602,0287672,35287672,161072232000000,JD NOVO SANTO AMARO,2D,MT,-23666447,-46735818,DIR,31/10/2016,12,417
019422,EMEF,M BOI MIRIM I,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA NOVA DO TUPAROQUERA,2100,JARDIM NOVO SANTO AMARO,05820200,58910042,58910685,,Ativa,46,JARDIM SAO LUIS,4602,0419285,35419285,161072239000000,,2D,MT,-23665924,-46743046,DIR,31/10/2016,26,646
019423,EMEF,M BOI MIRIM II,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA JOSÉ MANOEL CAMISA NOVA,552,PARQUE SANTO ANTÔNIO,05822015,58916527,58916745,,Ativa,46,JARDIM SAO LUIS,4603,0429405,35429405,161072240000000,,2D,MT,-23662663,-46748763,DIR,31/10/2016,29,797
090271,EMEI,CLARICE LISPECTOR,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA COMENDADOR MIGUEL MALUHY,159,JARDIM GUARUJA,05830220,55141864,58946716,,Ativa,46,JARDIM SAO LUIS,4603,0092915,35092915,161072205000000,PARQUE SANTO ANTONIO,2D,MT,-23667278,-46747099,DIR,31/10/2016,12,415
090247,EMEI,"JULITTA PRADO ALVES DE LIMA, DA.",CL,CAMPO LIMPO,M'BOI MIRIM,,RUA POCO DE PEDRA,177,JARDIM NOVO SANTO AMARO,05820230,58516098,,58516555,Ativa,46,JARDIM SAO LUIS,4602,0090712,35090712,161072217000000,,2D,MT,-23660261,-46739059,DIR,31/10/2016,14,488
090255,EMEI,"ROSEMARY SILVA, PROFA",CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ACEDIO JOSE FONTANETE,229,JARDIM IBIRAPUERA,05814100,58519986,58516104,,Ativa,46,JARDIM SAO LUIS,4602,0090694,35090694,161072211000000,JARDIM IBIRAPUERA,2D,MT,-23660160,-46729746,DIR,31/10/2016,12,419
090182,EMEI,MARIO SETTE,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ANTONIO BAUSCHERT,66,JARDIM CAPELINHA,05850120,55115795,,55134098,Ativa,46,JARDIM SAO LUIS,4603,0052346,35052346,161072220000000,,2D,MT,-23655045,-46755104,DIR,31/10/2016,18,629
090191,EMEI,JOAQUIM MANUEL DE MACEDO,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ANDRE PEIXOTO,80,JARDIM BRASILIA,05845230,55115812,,55113824,Ativa,46,JARDIM SAO LUIS,4603,0081000,35081000,161072214000000,JOAQUIM MANOEL DE MACEDO,2D,MT,-23653582,-46742745,DIR,31/10/2016,16,557
019712,EMEF,"MARIA BERENICE DOS SANTOS, PROFA.",CL,CAMPO LIMPO,M'BOI MIRIM,,RUA BARBOSA VILAS BOAS,251,JARDIM DAS FLORES,04904140,58916564,58946718,,Ativa,46,JARDIM SAO LUIS,4604,0249786,35249786,161072223000000,JARDIM DAS FLORES,2D,MT,-23673652,-46738559,DIR,31/10/2016,14,410
019495,EMEI,PARQUE SANTO ANTONIO I,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA RINALDO DE HANDEL,S/N,CHÁCARA SANTANA,05821140,55144852,55143741,,Ativa,46,JARDIM SAO LUIS,4603,0574934,35574934,161072259000000,,2D,MT,-23666243,-46748409,DIR,31/10/2016,14,486
019501,EMEI,PARQUE FIGUEIRA GRANDE I,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ÂNGELO FRANCISCO,111,JARDIM FIGUEIRA GRANDE,04915030,58975362,58975361,,Ativa,46,JARDIM SAO LUIS,4604,0566718,35566718,161072266000000,,2D,MT,-23680475,-46746714,DIR,31/10/2016,14,452
400054,CEI DIRET,"GUMERCINDO DE PADUA FLEURY, VER.",CL,CAMPO LIMPO,M'BOI MIRIM,,RUA RAIMUNDA FRANKLIN DE MELO,300,PARQUE SANTO ANTÔNIO,05850270,58191504,,,Ativa,46,JARDIM SAO LUIS,4603,0239159,35239159,161072207000000,JARDIM CAPELINHA,2D,INTEGR,-23659874,-46756219,DIR,31/10/2016,7,85
326230,CR.P.CONV,"VERBO DIVINO, INST",CL,CAMPO LIMPO,M'BOI MIRIM,,RUA QUINTA DA CONRARIA,24,PARQUE SANTO ANTÔNIO,05852480,5514-3976,,,Ativa,46,JARDIM SAO LUIS,4603,0184147,35184147,,,2D,INTEGR,-23667947,-46755630,CON,31/10/2016,6,84
326231,CR.P.CONV,JOSE AVELINO,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA DEOCLECIANO DE OLIVEIRA FILHO,1137,PARQUE SANTO ANTÔNIO,05834000,55182138,,,Ativa,46,JARDIM SAO LUIS,4603,0576682,35576682,,,2D,INTEGR,-23673195,-46758923,CON,31/10/2016,5,62
400091,CEI DIRET,JARDIM KLEIN,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA BONIFÁCIO DE MONTFERRAT,143,CHÁCARA SANTANA,05831040,55145060,,,Ativa,46,JARDIM SAO LUIS,4603,0239185,35239185,161072210000000,,2D,INTEGR,-23673818,-46747546,DIR,31/10/2016,15,160
400124,CEI DIRET,JARDIM SAO JOAQUIM,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA BACABINHA,1100,JARDIM SÃO JOAQUIM,04917030,55146403,,,Ativa,46,JARDIM SAO LUIS,4605,0239070,35239070,161072213000000,,2D,INTEGR,-23686545,-46749052,DIR,31/10/2016,11,125
400125,CEI DIRET,JARDIM SAO LUIZ I,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ARQUITETO ROBERTO PATRÃO ASSIS,141,CONJUNTO PROMORAR SÃO LUIS,05846100,55117298,,,Ativa,46,JARDIM SAO LUIS,4603,0239136,35239136,161072216000000,,2D,INTEGR,-23658244,-46743634,DIR,31/10/2016,17,193
400126,CEI DIRET,JARDIM SAO LUIZ II,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA COLOMBO LEONI,23,CONJUNTO PROMORAR SÃO LUIS,05846210,58165196,,,Ativa,46,JARDIM SAO LUIS,4603,0239197,35239197,161072219000000,,2D,INTEGR,-23658463,-46745558,DIR,31/10/2016,11,140
400137,CEI DIRET,JARDIM SOUZA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA FRANCISCO SOBREIRA DA SILVA,S/N,JARDIM SOUZA,04917120,55146407,,,Ativa,46,JARDIM SAO LUIS,4605,0239161,35239161,161072221000000,,2D,INTEGR,-23684731,-46744689,DIR,31/10/2016,11,143
400199,CEI DIRET,PARQUE FIGUEIRA GRANDE,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA PEDRO DA COSTA FALEIRO,111,JARDIM FIGUEIRA GRANDE,04915020,55146599,957179212,,Ativa,46,JARDIM SAO LUIS,4604,0239148,35239148,161072224000000,,2D,INTEGR,-23680805,-46746632,DIR,31/10/2016,13,119
400211,CEI DIRET,PARQUE SANTO ANTONIO,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA RINALDO DE HANDEL,S/N,CHÁCARA SANTANA,05821140,55146453,,,Ativa,46,JARDIM SAO LUIS,4603,0239173,35239173,161072227000000,,2D,INTEGR,-23666556,-46748856,DIR,31/10/2016,13,171
308609,CR.P.CONV,NOVO AMANHECER - PARQUE SANTO ANTONIO,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ENGENHEIRO ROBERTO BARBETTA,30,PARQUE SANTO ANTÔNIO,05851190,58312916,,,Ativa,46,JARDIM SAO LUIS,4603,0584538,35584538,,,2D,INTEGR,-23664027,-46754074,CON,31/10/2016,5,70
308638,CR.P.CONV,VILA ACALANTO,CL,CAMPO LIMPO,M'BOI MIRIM,,AVENIDA GUARAPIRANGA,3028,GUARAPIRANGA,04911005,55146043,,,Ativa,46,JARDIM SAO LUIS,4602,0585944,35585944,,,2D,INTEGR,-23667044,-46725195,CON,31/10/2016,12,104
308653,CR.P.CONV,JOAO E MARIETA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA DANIEL AUBER,83,JARDIM IRACEMA,05847470,55134748,,,Ativa,46,JARDIM SAO LUIS,4603,0587539,35587539,,,2D,INTEGR,-23656510,-46749202,CON,31/10/2016,38,346
308413,CR.P.CONV,PEQUENOS TALENTOS,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA SALGUEIRO DO CAMPO,319,JARDIM IBIRAPUERA,05814210,58518101,,,Ativa,46,JARDIM SAO LUIS,4602,0579038,35579038,,,2D,INTEGR,-23659282,-46733578,CON,31/10/2016,9,117
308401,CR.P.CONV,CAMINHO SUAVE,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA JOSÉ JOAQUIM ESTEVES,38,JARDIM SÃO LUÍS,05813030,58518548,,,Ativa,46,JARDIM SAO LUIS,4602,0579661,35579661,,,2D,INTEGR,-23657247,-46730886,CON,31/10/2016,10,123
400578,CR.P.CONV,JARDIM SAO JOAQUIM,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA BACABINHA,304,JARDIM SÃO JOAQUIM,04917030,55183012,55152477,,Ativa,46,JARDIM SAO LUIS,4605,0184160,35184160,,,2D,INTEGR,-23686673,-46749158,CON,31/10/2016,6,78
400579,CR.P.CONV,MONTE AZUL,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA VITALINA GRASSMAN,290,JARDIM MIRANTE,05801110,58523035,58523030,,Ativa,46,JARDIM SAO LUIS,4601,0184226,35184226,,,2D,INTEGR,-23647165,-46735660,CON,31/10/2016,10,130
400580,CR.P.CONV,NUCLEO NS SRA APARECIDA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA VIRURI,185,JARDIM ALFREDO,04909070,58976422,,,Ativa,46,JARDIM SAO LUIS,4604,0184100,35184100,,,2D,INTEGR,-23673688,-46745574,CON,31/10/2016,4,74
400601,CEI INDIR,PERSIO GUIMARAES AZEVEDO,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ARQUITETO ROBERTO PATRÃO ASSIS,114,CONJUNTO PROMORAR SÃO LUIS,05846100,55119275,,55119275,Ativa,46,JARDIM SAO LUIS,4603,0299698,35299698,161072234000000,CONJUNTO PRO-MORAR JARDIM SAO LUIZ,2D,INTEGR,-23657562,-46743708,CON,31/10/2016,22,284
400534,CEU CEI,CASA BLANCA,CL,CAMPO LIMPO,M'BOI MIRIM,CASA BLANCA,RUA JOÃO DAMASCENO,85,VILA DAS BELEZAS,05841160,55195246,55195247,,Ativa,46,JARDIM SAO LUIS,4601,0060550,35060550,161072520000100,,2D,INTEGR,-23646711,-46744385,DIR,31/10/2016,24,350
400385,CEI INDIR,JARDIM MONTE AZUL,CL,CAMPO LIMPO,M'BOI MIRIM,,AVENIDA TOMÁS DE SOUSA,874,JARDIM MONTE AZUL,05836350,58518714,,,Ativa,46,JARDIM SAO LUIS,4601,0181468,35181468,,MONTE AZUL,2D,INTEGR,-23645883,-46736857,CON,31/10/2016,19,230
400757,CEI INDIR,FIM DE SEMANA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA SAGRADO CORAÇÃO DE JESUS,340,JARDIM IRACEMA,05847570,55137038,,,Ativa,46,JARDIM SAO LUIS,4603,0481129,35481129,161072253000000,,2D,INTEGR,-23655776,-46747765,CON,31/10/2016,13,160
400778,CR.P.CONV,JARDIM ECOLOGICO GUARAPIRANGA I,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA CARLOS GUILHERME SCHIMID,350,JARDIM MARQUESA,04921180,58279021,,,Ativa,46,JARDIM SAO LUIS,4605,0814283,35814283,,JARDIM ECOLOGICO GUARAPIRANGA,2D,INTEGR,-23697061,-46748649,CON,31/10/2016,6,90
400804,CEI INDIR,CASA BLANCA I,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA JOSÉ GENIOLLI,530,JARDIM CASABLANCA,05842090,,,,Criada,46,JARDIM SAO LUIS,4601,,,,,,,-23650075,-46741925,CON,31/10/2016,,
400796,CEI INDIR,MANGA ROSA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA JOSÉ MANOEL CAMISA NOVA,550,PARQUE SANTO ANTÔNIO,05822015,55184332,,,Ativa,46,JARDIM SAO LUIS,4603,0563122,35563122,,,2D,INTEGR,-23664280,-46746800,CON,31/10/2016,25,333
400802,CEI INDIR,GUARAPIRANGA I,CL,CAMPO LIMPO,M'BOI MIRIM,,AVENIDA GUARAPIRANGA,1800,VILA SOCORRO,04762001,,,,Criada,46,JARDIM SAO LUIS,4602,,,161072267000000,,,,-23667332,-46731269,CON,31/10/2016,,
501165,MOVA,ASS MORAD JD SANTA CECILIA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA HUMBERTO MIRANDA,3,JARDIM CRISTÁLIA,05843250,58511941,,,Ativa,46,JARDIM SAO LUIS,4601,,,,,2D,N,-23647953,-46731689,CON,31/10/2016,2,40
500850,MOVA,UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID VI CL,CL,CAMPO LIMPO,M'BOI MIRIM,,ESTRADA PLÍNIO DIAS,24,VILA GUIOMAR,04961020,58941970,,,Ativa,46,JARDIM SAO LUIS,4602,,,,UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID,2D,TN,-23664537,-46752015,CON,31/10/2016,2,40
500885,MOVA,UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID I CL,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA REINALDO PEREIRA,1,PARQUE SANTO AMARO,04932340,58941970,,,Ativa,46,JARDIM SAO LUIS,4602,,,,UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID,2D,N,-23678220,-46762601,CON,31/10/2016,1,20
500908,MOVA,ASS DO ABRIGO NOSSA SRA RAINHA DA PAZ DO JD FIM DE SEMANA,CL,CAMPO LIMPO,M'BOI MIRIM,,AVENIDA JACOBUS BALDI,370,JARDIM IRACEMA,05847000,58163638,,,Ativa,46,JARDIM SAO LUIS,4603,,,,ASS DO ABRIGO NOSSA SRA RAINHA DA PAZ UNID II,2D,N,-23654942,-46747765,CON,31/10/2016,3,60
500891,MOVA,UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID IV CL,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA DEOCLECIANO DE OLIVEIRA FILHO,255,PARQUE SANTO ANTÔNIO,05834000,58941970,,,Ativa,46,JARDIM SAO LUIS,4602,,,,UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID,2D,MTN,-23665565,-46754386,CON,31/10/2016,3,60
501420,MOVA,UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID III,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA BALTAZAR GOMES AZEVEDO,193,PARQUE DO OTERO,05823060,,,,Ativa,46,JARDIM SAO LUIS,4603,,,,UNIAO DE MOR JD ANTONIETA PQ STO ANTONIO UNID,2D,M,-23664166,-46750441,CON,31/10/2016,1,20
501456,MOVA,INSTITUTO SOCIAL SANTA LUCIA UNID XI,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA BALTAZAR DE SÁ,338,CHÁCARA SANTANA,05831030,,,,Ativa,46,JARDIM SAO LUIS,4603,,,,,2D,N,-23672907,-46755428,CON,31/10/2016,1,20
501498,MOVA,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO JD IBIRAPUERA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA BENTO BARROSO PEREIRA,2,JARDIM SÃO FRANCISCO DE ASSIS,05815085,,,,Ativa,46,JARDIM SAO LUIS,4602,,,,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO,2D,N,-23661206,-46733417,CON,31/10/2016,1,20
501496,MOVA,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO JD IBIRAPUERA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA NOVA DO TUPAROQUERA,117,JARDIM NOVO SANTO AMARO,05820200,,,,Ativa,46,JARDIM SAO LUIS,4602,,,,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO,2D,MN,-23658908,-46737555,CON,31/10/2016,2,41
501481,MOVA,CLUBE DE MAES DO JARDIM TURQUESA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA SEVERINA DIAS DA ROCHA,S/N,JARDIM GUARUJÁ,05830350,,,,Ativa,46,JARDIM SAO LUIS,4603,,,,,2D,N,-23668135,-46748169,CON,31/10/2016,1,20
501494,MOVA,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO JD IBIRAPUERA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA QUETENA,83,GUARAPIRANGA,04912070,,,,Ativa,46,JARDIM SAO LUIS,4604,,,,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO,2D,TN,-23677806,-46744064,CON,31/10/2016,2,42
501489,MOVA,SOC AMIGA E ESPORTIVA DO JD COPACABANA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ANTÔNIO RAPOSO BARRETO,31,JARDIM DAS FLORES,04904170,,,,Ativa,46,JARDIM SAO LUIS,4605,,,,,2D,N,-23693970,-46754090,CON,31/10/2016,1,20
501490,MOVA,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO JD IBIRAPUERA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ALDEIA DE JOANES,443,JARDIM IBIRAPUERA,05814110,,,,Ativa,46,JARDIM SAO LUIS,4602,,,,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO,2D,TN,-23660459,-46730425,CON,31/10/2016,2,41
501491,MOVA,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO JD IBIRAPUERA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA DOMENICO SCARLATTI,115,JARDIM SANTA JOSEFINA,05819020,,,,Ativa,46,JARDIM SAO LUIS,4602,,,,ASS. SAO JUDAS TADEU E CENTRO COMUNITARIO DO,2D,N,-23664501,-46735301,CON,31/10/2016,1,21
501341,MOVA,INSTITUTO SOCIAL SANTA LUCIA - UNID VII,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ANTÔNIO RAPOSO BARRETO,31,JARDIM DAS FLORES,04904170,,,,Ativa,46,JARDIM SAO LUIS,4605,,,,ASS MOR DO JD STA LUCIA E ADJ - UN VII,2D,V,-23693970,-46754090,CON,31/10/2016,1,21
501343,MOVA,SOC AMIGA E ESPORTIVA DO JD COPACABANA - UNID XV,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA ORATÓRIO DE NATAL,275,JARDIM DUPRAT,05853370,,,,Ativa,46,JARDIM SAO LUIS,4603,,,,SOC AMIGA E ESPORTIVA DO JD COPACABANA - UNID,2D,N,-23659080,-46750685,CON,31/10/2016,1,20
700002,CEU AT COM,"CASA BLANCA - SOLON BORGES DOS REIS, PROF.",CL,CAMPO LIMPO,M'BOI MIRIM,CASA BLANCA,RUA JOÃO DAMASCENO,85,VILA DAS BELEZAS,05841160,55195214,55195201,,Ativa,46,JARDIM SAO LUIS,4601,0455573,35455573,,,,,-23646711,-46744385,DIR,31/10/2016,0,0
501523,MOVA,INSTITUTO SOCIAL SANTA LUCIA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA CELSO MERLI,90,JARDIM FIGUEIRA GRANDE,04914040,,,,Ativa,46,JARDIM SAO LUIS,4604,,,,,2D,T,-23677280,-46744893,CON,31/10/2016,1,21
501518,MOVA,ASS SAO JUDAS TADEU E CENTRO COMUNITARIO JD IBIRAPUERA,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA DOVER,128,JARDIM SANTA EDWIGES (CAPELA DO SOCORRO),04913060,,,,Ativa,46,JARDIM SAO LUIS,4604,,,,ASS SAO JUDAS TADEU E CENTRO COMUNITARIO JD I,2D,TN,-23678001,-46739931,CON,31/10/2016,2,40
501534,MOVA,PAROQUIA SANTA MARIA GORETTI,CL,CAMPO LIMPO,M'BOI MIRIM,,RUA HOLDA BOTTO MALANCONI,339,JARDIM DUPRAT,05853310,,,,Ativa,46,JARDIM SAO LUIS,4603,,,,,2D,N,-23659217,-46753022,CON,31/10/2016,1,23
501510,MOVA,ASSOCIACAO CULTURAL NOSSA SENHORA DAS GRACAS,IQ,ITAQUERA,ITAQUERA,,RUA VINTE,20,FAZENDA DO CARMO,08260360,,,,Ativa,47,JOSE BONIFACIO,4704,,,,,2D,N,-23565886,-46423665,CON,31/10/2016,2,51
501292,MOVA,CLUBE DE MAES RAIOS DE LUAR,IQ,ITAQUERA,ITAQUERA,,RUA BERNARDINO PRUDENTI,54,CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO,08255020,,,,Ativa,47,JOSE BONIFACIO,4703,,,,CLUBE DE MAES FLOR DO ORIENTE UNID II IQ,2D,N,-23555139,-46434071,CON,31/10/2016,1,20
501375,MOVA,CLUBE DE MAES RAIOS DE LUAR - UNID VI,IQ,ITAQUERA,ITAQUERA,,AVENIDA PROFESSOR JOÃO BATISTA CONTI,1183,CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO,08255210,,,,Ativa,47,JOSE BONIFACIO,4702,,,,,2D,MTN,-23551212,-46432398,CON,31/10/2016,3,60
500972,MOVA,CLUBE DE MAES RAIOS DE LUAR UNID I IQ,IQ,ITAQUERA,ITAQUERA,,AVENIDA PROFESSOR JOAO BATISTA CONTI,1201,CONJUNTO RESIDENCIAL JOSE BONIFACIO,08255210,,,,Ativa,47,JOSE BONIFACIO,4702,,,,,2D,MTN,-23551111,-46432199,CON,31/10/2016,4,86
500974,MOVA,CLUBE DE MAES RAIOS DE LUAR UNID III IQ,IQ,ITAQUERA,ITAQUERA,,RUA SABBADO DÂNGELO,1609,ITAQUERA,08210791,,,,Ativa,47,JOSE BONIFACIO,4701,,,,,2D,N,-23544451,-46448382,CON,31/10/2016,1,20
400764,CEI INDIR,CONJUNTO HABITACIONAL ITAQUERA IV,IQ,ITAQUERA,ITAQUERA,,RUA CASA NO CAMPO,10,CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO,08257050,25227010,,,Ativa,47,JOSE BONIFACIO,4703,0478404,35478404,161076194000000,,2D,INTEGR,-23553549,-46429986,CON,31/10/2016,19,206
400742,CEI INDIR,JOAO FERNANDES IV,IQ,ITAQUERA,ITAQUERA,,RUA FLOR DA NOITE,50,JARDIM PEDRA BRANCA,08490740,22829252,,,Ativa,47,JOSE BONIFACIO,4706,0457589,35457589,,,2D,INTEGR,-23581450,-46417293,CON,31/10/2016,17,213
400746,CEI INDIR,CONJUNTO JOSE BONIFACIO,IQ,ITAQUERA,ITAQUERA,,RUA ISABEL URBINA,149,CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO,08253210,25215998,,,Ativa,47,JOSE BONIFACIO,4701,0468423,35468423,,,2D,INTEGR,-23546155,-46437478,CON,31/10/2016,11,122
400387,CEI INDIR,NOGUEIRA SUDESTE,IQ,ITAQUERA,ITAQUERA,,RUA CESAR DOMENICO,112,CONJUNTO RESIDENCIAL JOSE BONIFACIO,08255480,25210249,,,Ativa,47,JOSE BONIFACIO,4702,0181894,35181894,,,2D,INTEGR,-23548681,-46434328,CON,31/10/2016,13,130
400388,CEI INDIR,JOSE BONIFACIO (BOM PASTOR II),IQ,ITAQUERA,ITAQUERA,,AVENIDA NAGIB FARAH MALUF,1410,CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO,08255000,20714877,,,Ativa,47,JOSE BONIFACIO,4702,0181900,35181900,,ALOJAMENTO PROVISORIO C.B.P.O.,2D,INTEGR,-23541259,-46433483,CON,31/10/2016,9,110
400584,CEI INDIR,SAO JOSE OPERARIO,IQ,ITAQUERA,ITAQUERA,,RUA ISIDORO DE LARA,295,CONJUNTO RESIDENCIAL JOSE BONIFACIO,08253250,22173732,,,Ativa,47,JOSE BONIFACIO,4701,0285663,35285663,,,2D,INTEGR,-23545494,-46440656,CON,31/10/2016,15,168
308528,CR.P.CONV,CANTINHO DA RENATA,IQ,ITAQUERA,ITAQUERA,,RUA LUÍS MEDEIROS DA SILVA,326,JARDIM SÃO PEDRO,08420650,25547746,,,Ativa,47,JOSE BONIFACIO,4702,0581057,35581057,,,2D,INTEGR,-23546972,-46430487,CON,31/10/2016,17,121
400263,CEI DIRET,VILA SANTA TERESINHA,IQ,ITAQUERA,ITAQUERA,,RUA MAJOR VITORINO DE SOUZA ROCHA,148,VILA SANTA TERESINHA,08247080,22058662,20723331,,Ativa,47,JOSE BONIFACIO,4701,0237577,35237577,161076151000000,,2D,INTEGR,-23537471,-46431515,DIR,31/10/2016,16,172
400130,CEI DIRET,JARDIM SAO PEDRO,IQ,ITAQUERA,ITAQUERA,,RUA LUIS MATEUS,820,JARDIM SAO PEDRO,08420750,25579001,,29618125,Ativa,47,JOSE BONIFACIO,4703,0237541,35237541,161076148000000,,2D,INTEGR,-23549634,-46426169,DIR,31/10/2016,10,113
